Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,SalesRep,Mobile,Gender,Bonus
4420,CA-2014-139633,12/17/2014,12/24/2014,Standard Class,EC-14050,Erin Creighton,Consumer,United States,Columbus,Ohio,43229,East,OFF-BI-10002954,Office Supplies,Binders,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,5.484,4,0.7,-4.0216,SalesRep_191,03351859182,Female,0.10968
4421,CA-2015-163090,11/17/2015,11/21/2015,Second Class,GH-14665,Greg Hansen,Consumer,United States,Chicago,Illinois,60610,Central,OFF-SU-10002537,Office Supplies,Supplies,Acme Box Cutter Scissors,40.92,5,0.2,3.069,SalesRep_131,03510864765,Male,0.8184
4422,CA-2014-117016,3/4/2014,3/9/2014,Standard Class,SC-20095,Sanjit Chand,Consumer,United States,Margate,Florida,33063,South,OFF-AR-10001374,Office Supplies,Art,"BIC Brite Liner Highlighters, Chisel Tip",15.552,3,0.2,2.3328,SalesRep_42,03488601933,Female,0.31104
4423,CA-2017-159464,5/18/2017,5/19/2017,First Class,TB-21355,Todd Boyes,Corporate,United States,Sandy Springs,Georgia,30328,South,OFF-AP-10001492,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",17.24,2,0.0,4.4824,SalesRep_187,03118254242,Female,0.3448
4424,CA-2017-159464,5/18/2017,5/19/2017,First Class,TB-21355,Todd Boyes,Corporate,United States,Sandy Springs,Georgia,30328,South,FUR-BO-10003546,Furniture,Bookcases,Hon 4-Shelf Metal Bookcases,302.94,3,0.0,75.735,SalesRep_72,03201603723,Male,6.0588
4425,CA-2017-159464,5/18/2017,5/19/2017,First Class,TB-21355,Todd Boyes,Corporate,United States,Sandy Springs,Georgia,30328,South,TEC-PH-10002185,Technology,Phones,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,34.75,5,0.0,15.6375,SalesRep_140,03879235037,Male,0.6950000000000001
4426,CA-2017-159464,5/18/2017,5/19/2017,First Class,TB-21355,Todd Boyes,Corporate,United States,Sandy Springs,Georgia,30328,South,OFF-BI-10000315,Office Supplies,Binders,Poly Designer Cover & Back,113.94,6,0.0,54.6912,SalesRep_46,03951898149,Female,2.2788
4427,CA-2017-159464,5/18/2017,5/19/2017,First Class,TB-21355,Todd Boyes,Corporate,United States,Sandy Springs,Georgia,30328,South,TEC-PH-10002350,Technology,Phones,Apple EarPods with Remote and Mic,55.98,2,0.0,15.6744,SalesRep_130,03783547721,Female,1.1196
4428,US-2017-103226,9/22/2017,9/28/2017,Standard Class,DW-13195,David Wiener,Corporate,United States,Albuquerque,New Mexico,87105,West,OFF-PA-10002666,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,27.18,3,0.0,12.231,SalesRep_23,03511074797,Female,0.5436
4429,CA-2017-119452,3/21/2017,3/27/2017,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Tulsa,Oklahoma,74133,Central,FUR-CH-10004495,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",1805.88,6,0.0,523.7052,SalesRep_128,03518588146,Female,36.1176
4430,CA-2017-147725,9/14/2017,9/14/2017,Same Day,LT-17110,Liz Thompson,Consumer,United States,Orange,New Jersey,7050,East,OFF-AR-10001725,Office Supplies,Art,Boston Home & Office Model 2000 Electric Pencil Sharpeners,70.95,3,0.0,18.447,SalesRep_57,03456204690,Female,1.419
4431,CA-2016-168893,11/3/2016,11/8/2016,Second Class,AP-10915,Arthur Prichep,Consumer,United States,Henderson,Kentucky,42420,South,OFF-FA-10002280,Office Supplies,Fasteners,Advantus Plastic Paper Clips,20.0,4,0.0,9.6,SalesRep_30,03540863149,Male,0.4
4432,CA-2016-168893,11/3/2016,11/8/2016,Second Class,AP-10915,Arthur Prichep,Consumer,United States,Henderson,Kentucky,42420,South,OFF-AR-10001770,Office Supplies,Art,Economy #2 Pencils,7.98,3,0.0,2.0748,SalesRep_193,03546740657,Male,0.15960000000000002
4433,CA-2016-168893,11/3/2016,11/8/2016,Second Class,AP-10915,Arthur Prichep,Consumer,United States,Henderson,Kentucky,42420,South,FUR-FU-10002885,Furniture,Furnishings,Magna Visual Magnetic Picture Hangers,24.1,5,0.0,9.158,SalesRep_81,03382991762,Male,0.48200000000000004
4434,CA-2016-168893,11/3/2016,11/8/2016,Second Class,AP-10915,Arthur Prichep,Consumer,United States,Henderson,Kentucky,42420,South,OFF-AR-10003772,Office Supplies,Art,Boston 16750 Black Compact Battery Pencil Sharpener,8.75,1,0.0,2.625,SalesRep_55,03951898149,Male,0.17500000000000002
4435,CA-2016-168893,11/3/2016,11/8/2016,Second Class,AP-10915,Arthur Prichep,Consumer,United States,Henderson,Kentucky,42420,South,FUR-TA-10003392,Furniture,Tables,Global Adaptabilities Conference Tables,842.94,3,0.0,160.1586,SalesRep_91,03759676816,Male,16.858800000000002
4436,CA-2016-163398,5/3/2016,5/8/2016,Standard Class,CB-12415,Christy Brittain,Consumer,United States,Chicago,Illinois,60653,Central,OFF-BI-10000014,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,2.182,1,0.8,-3.6003,SalesRep_86,03576897862,Male,0.04364
4437,CA-2016-163398,5/3/2016,5/8/2016,Standard Class,CB-12415,Christy Brittain,Consumer,United States,Chicago,Illinois,60653,Central,OFF-AR-10003217,Office Supplies,Art,Newell 316,27.384,7,0.2,2.7384,SalesRep_67,03941902625,Male,0.5476800000000001
4438,CA-2016-163398,5/3/2016,5/8/2016,Standard Class,CB-12415,Christy Brittain,Consumer,United States,Chicago,Illinois,60653,Central,OFF-AP-10002403,Office Supplies,Appliances,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,26.406,3,0.8,-71.2962,SalesRep_45,03496057791,Female,0.52812
4439,CA-2016-162726,12/27/2016,1/2/2017,Standard Class,MT-17815,Meg Tillman,Consumer,United States,Port Arthur,Texas,77642,Central,OFF-PA-10001972,Office Supplies,Paper,Xerox 214,10.368,2,0.2,3.6288,SalesRep_13,03782240939,Female,0.20736000000000002
4440,CA-2016-162726,12/27/2016,1/2/2017,Standard Class,MT-17815,Meg Tillman,Consumer,United States,Port Arthur,Texas,77642,Central,OFF-PA-10004041,Office Supplies,Paper,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",23.68,4,0.2,7.4,SalesRep_6,03927431299,Male,0.4736
4441,US-2016-111290,7/22/2016,7/26/2016,Standard Class,DK-13375,Dennis Kane,Consumer,United States,Westland,Michigan,48185,Central,TEC-AC-10004975,Technology,Accessories,Plantronics Audio 995 Wireless Stereo Headset,109.95,1,0.0,36.2835,SalesRep_3,03590105900,Female,2.1990000000000003
4442,US-2016-111290,7/22/2016,7/26/2016,Standard Class,DK-13375,Dennis Kane,Consumer,United States,Westland,Michigan,48185,Central,OFF-ST-10001932,Office Supplies,Storage,Fellowes Staxonsteel Drawer Files,965.85,5,0.0,135.219,SalesRep_91,03941142931,Female,19.317
4443,US-2016-111290,7/22/2016,7/26/2016,Standard Class,DK-13375,Dennis Kane,Consumer,United States,Westland,Michigan,48185,Central,OFF-AR-10001761,Office Supplies,Art,Avery Hi-Liter Smear-Safe Highlighters,29.2,5,0.0,10.512,SalesRep_178,03435171444,Female,0.584
4444,US-2016-111290,7/22/2016,7/26/2016,Standard Class,DK-13375,Dennis Kane,Consumer,United States,Westland,Michigan,48185,Central,OFF-PA-10002262,Office Supplies,Paper,Xerox 192,32.4,5,0.0,15.552,SalesRep_42,03638332062,Female,0.648
4445,US-2014-147704,11/16/2014,11/21/2014,Standard Class,SR-20740,Steven Roelle,Home Office,United States,Bloomington,Indiana,47401,Central,OFF-EN-10004483,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",78.35,5,0.0,36.8245,SalesRep_147,03830022605,Female,1.567
4446,US-2014-147704,11/16/2014,11/21/2014,Standard Class,SR-20740,Steven Roelle,Home Office,United States,Bloomington,Indiana,47401,Central,OFF-PA-10003270,Office Supplies,Paper,Xerox 1954,31.68,6,0.0,14.256,SalesRep_140,03431960330,Female,0.6336
4447,US-2014-147704,11/16/2014,11/21/2014,Standard Class,SR-20740,Steven Roelle,Home Office,United States,Bloomington,Indiana,47401,Central,OFF-BI-10001634,Office Supplies,Binders,Wilson Jones Active Use Binders,29.12,4,0.0,14.2688,SalesRep_173,03278788975,Male,0.5824
4448,US-2014-147704,11/16/2014,11/21/2014,Standard Class,SR-20740,Steven Roelle,Home Office,United States,Bloomington,Indiana,47401,Central,OFF-ST-10000675,Office Supplies,Storage,"File Shuttle II and Handi-File, Black",169.45,5,0.0,42.3625,SalesRep_63,03921152499,Female,3.389
4449,CA-2015-121965,6/19/2015,6/23/2015,Standard Class,LH-17155,Logan Haushalter,Consumer,United States,Los Angeles,California,90032,West,FUR-FU-10000732,Furniture,Furnishings,Eldon 200 Class Desk Accessories,12.56,2,0.0,4.0192,SalesRep_173,03704122206,Female,0.25120000000000003
4450,CA-2015-121965,6/19/2015,6/23/2015,Standard Class,LH-17155,Logan Haushalter,Consumer,United States,Los Angeles,California,90032,West,OFF-PA-10004355,Office Supplies,Paper,Xerox 231,6.48,1,0.0,3.1104,SalesRep_17,03545658087,Male,0.12960000000000002
4451,CA-2015-121965,6/19/2015,6/23/2015,Standard Class,LH-17155,Logan Haushalter,Consumer,United States,Los Angeles,California,90032,West,OFF-EN-10000056,Office Supplies,Envelopes,Cameo Buff Policy Envelopes,186.69,3,0.0,87.7443,SalesRep_95,03883757103,Male,3.7338
4452,CA-2016-147137,7/4/2016,7/6/2016,First Class,AA-10645,Anna Andreadi,Consumer,United States,San Francisco,California,94109,West,FUR-FU-10000221,Furniture,Furnishings,"Master Caster Door Stop, Brown",25.4,5,0.0,8.636,SalesRep_104,03941902625,Female,0.508
4453,CA-2016-147137,7/4/2016,7/6/2016,First Class,AA-10645,Anna Andreadi,Consumer,United States,San Francisco,California,94109,West,OFF-EN-10003567,Office Supplies,Envelopes,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",43.96,2,0.0,20.6612,SalesRep_54,03255563565,Female,0.8792
4454,CA-2016-147137,7/4/2016,7/6/2016,First Class,AA-10645,Anna Andreadi,Consumer,United States,San Francisco,California,94109,West,FUR-BO-10001811,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",1279.165,5,0.15,225.735,SalesRep_111,03771702646,Female,25.5833
4455,CA-2016-147137,7/4/2016,7/6/2016,First Class,AA-10645,Anna Andreadi,Consumer,United States,San Francisco,California,94109,West,OFF-ST-10002486,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,27.92,4,0.0,0.5584,SalesRep_53,03732665931,Female,0.5584
4456,US-2015-146745,9/3/2015,9/8/2015,Standard Class,AS-10630,Ann Steele,Home Office,United States,San Francisco,California,94110,West,FUR-CH-10002372,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair,129.568,2,0.2,-12.9568,SalesRep_114,03187746790,Male,2.5913600000000003
4457,US-2015-146745,9/3/2015,9/8/2015,Standard Class,AS-10630,Ann Steele,Home Office,United States,San Francisco,California,94110,West,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",6.368,2,0.2,2.1492,SalesRep_147,03115469516,Female,0.12736
4458,CA-2017-115175,8/7/2017,8/12/2017,Standard Class,MC-17575,Matt Collins,Consumer,United States,San Jose,California,95123,West,OFF-PA-10001878,Office Supplies,Paper,Xerox 1891,244.55,5,0.0,114.9385,SalesRep_69,03417854573,Male,4.891
4459,CA-2017-105851,3/13/2017,3/20/2017,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,Denver,Colorado,80219,West,OFF-SU-10002881,Office Supplies,Supplies,Martin Yale Chadless Opener Electric Letter Opener,1332.496,2,0.2,-299.8116,SalesRep_156,03743640838,Male,26.64992
4460,US-2017-125717,9/28/2017,10/1/2017,First Class,DS-13030,Darrin Sayre,Home Office,United States,Aurora,Colorado,80013,West,FUR-FU-10001979,Furniture,Furnishings,Dana Halogen Swing-Arm Architect Lamp,32.776,1,0.2,3.2776,SalesRep_107,03128906503,Female,0.6555200000000001
4461,US-2017-125717,9/28/2017,10/1/2017,First Class,DS-13030,Darrin Sayre,Home Office,United States,Aurora,Colorado,80013,West,OFF-ST-10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",147.184,2,0.2,-29.4368,SalesRep_87,03532091843,Female,2.94368
4462,US-2017-125717,9/28/2017,10/1/2017,First Class,DS-13030,Darrin Sayre,Home Office,United States,Aurora,Colorado,80013,West,TEC-AC-10003657,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,54.384,2,0.2,1.3596,SalesRep_71,03549304274,Female,1.08768
4463,US-2017-125717,9/28/2017,10/1/2017,First Class,DS-13030,Darrin Sayre,Home Office,United States,Aurora,Colorado,80013,West,OFF-BI-10001718,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,76.776,4,0.7,-58.8616,SalesRep_192,03433041666,Male,1.53552
4464,US-2017-125717,9/28/2017,10/1/2017,First Class,DS-13030,Darrin Sayre,Home Office,United States,Aurora,Colorado,80013,West,OFF-PA-10003022,Office Supplies,Paper,Xerox 1992,14.352,3,0.2,5.2026,SalesRep_92,03176915293,Male,0.28704
4465,US-2017-125717,9/28/2017,10/1/2017,First Class,DS-13030,Darrin Sayre,Home Office,United States,Aurora,Colorado,80013,West,OFF-AP-10000891,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,209.792,2,0.2,26.224,SalesRep_92,03175836546,Male,4.1958400000000005
4466,CA-2015-163895,8/7/2015,8/11/2015,Standard Class,NS-18640,Noel Staavos,Corporate,United States,Boise,Idaho,83704,West,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",3.304,1,0.2,1.1151,SalesRep_157,03709912688,Male,0.06608
4467,CA-2017-168641,11/24/2017,12/1/2017,Standard Class,KA-16525,Kelly Andreada,Consumer,United States,New York City,New York,10035,East,OFF-AR-10003759,Office Supplies,Art,"Crayola Anti Dust Chalk, 12/Pack",16.38,9,0.0,7.371,SalesRep_160,03378023894,Male,0.3276
4468,CA-2017-168641,11/24/2017,12/1/2017,Standard Class,KA-16525,Kelly Andreada,Consumer,United States,New York City,New York,10035,East,OFF-EN-10003001,Office Supplies,Envelopes,Ames Color-File Green Diamond Border X-ray Mailers,167.96,2,0.0,78.9412,SalesRep_161,03472230985,Male,3.3592000000000004
4469,CA-2017-168641,11/24/2017,12/1/2017,Standard Class,KA-16525,Kelly Andreada,Consumer,United States,New York City,New York,10035,East,FUR-BO-10000780,Furniture,Bookcases,O'Sullivan Plantations 2-Door Library in Landvery Oak,321.568,2,0.2,-16.0784,SalesRep_16,03706276256,Female,6.43136
4470,CA-2017-168641,11/24/2017,12/1/2017,Standard Class,KA-16525,Kelly Andreada,Consumer,United States,New York City,New York,10035,East,OFF-PA-10001972,Office Supplies,Paper,Xerox 214,12.96,2,0.0,6.2208,SalesRep_92,03123508704,Female,0.25920000000000004
4471,CA-2017-156895,5/8/2017,5/12/2017,Standard Class,DJ-13510,Don Jones,Corporate,United States,Philadelphia,Pennsylvania,19140,East,FUR-CH-10003535,Furniture,Chairs,"Global Armless Task Chair, Royal Blue",128.058,3,0.3,-23.7822,SalesRep_58,03917735397,Female,2.56116
4472,CA-2017-121300,9/29/2017,9/29/2017,Same Day,MG-17680,Maureen Gastineau,Home Office,United States,Mentor,Ohio,44060,East,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",63.686,1,0.3,-15.4666,SalesRep_1,03510864765,Female,1.27372
4473,CA-2017-121300,9/29/2017,9/29/2017,Same Day,MG-17680,Maureen Gastineau,Home Office,United States,Mentor,Ohio,44060,East,TEC-AC-10004571,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,239.976,3,0.2,65.9934,SalesRep_70,03673161670,Male,4.79952
4474,CA-2017-121300,9/29/2017,9/29/2017,Same Day,MG-17680,Maureen Gastineau,Home Office,United States,Mentor,Ohio,44060,East,FUR-TA-10004442,Furniture,Tables,Riverside Furniture Stanwyck Manor Table Series,344.22,2,0.4,-189.321,SalesRep_29,03830022605,Female,6.8844
4475,CA-2017-121300,9/29/2017,9/29/2017,Same Day,MG-17680,Maureen Gastineau,Home Office,United States,Mentor,Ohio,44060,East,OFF-PA-10002787,Office Supplies,Paper,Xerox 227,15.552,3,0.2,5.4432,SalesRep_58,03216505413,Female,0.31104
4476,CA-2017-121300,9/29/2017,9/29/2017,Same Day,MG-17680,Maureen Gastineau,Home Office,United States,Mentor,Ohio,44060,East,FUR-FU-10004586,Furniture,Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,21.248,4,0.2,7.4368,SalesRep_4,03150327535,Female,0.42496
4477,CA-2017-121300,9/29/2017,9/29/2017,Same Day,MG-17680,Maureen Gastineau,Home Office,United States,Mentor,Ohio,44060,East,OFF-PA-10002606,Office Supplies,Paper,Xerox 1928,8.448,2,0.2,2.64,SalesRep_100,03188231419,Male,0.16896
4478,CA-2017-130211,10/22/2017,10/22/2017,Same Day,BD-11620,Brian DeCherney,Consumer,United States,Lawton,Oklahoma,73505,Central,OFF-ST-10000129,Office Supplies,Storage,Fellowes Recycled Storage Drawers,333.09,3,0.0,23.3163,SalesRep_110,03886195736,Male,6.6617999999999995
4479,CA-2017-130211,10/22/2017,10/22/2017,Same Day,BD-11620,Brian DeCherney,Consumer,United States,Lawton,Oklahoma,73505,Central,FUR-TA-10003748,Furniture,Tables,Bevis 36 x 72 Conference Tables,248.98,2,0.0,54.7756,SalesRep_124,03563493696,Female,4.9796
4480,CA-2014-147235,3/24/2014,3/28/2014,Standard Class,CD-11920,Carlos Daly,Consumer,United States,New York City,New York,10024,East,OFF-PA-10004948,Office Supplies,Paper,Xerox 190,24.9,5,0.0,11.703,SalesRep_146,03644127995,Male,0.498
4481,CA-2016-109365,11/3/2016,11/8/2016,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Los Angeles,California,90049,West,OFF-FA-10001561,Office Supplies,Fasteners,Stockwell Push Pins,15.26,7,0.0,5.0358,SalesRep_120,03757187391,Male,0.3052
4482,CA-2016-109365,11/3/2016,11/8/2016,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Los Angeles,California,90049,West,OFF-AP-10002998,Office Supplies,Appliances,Holmes 99% HEPA Air Purifier,43.32,2,0.0,14.2956,SalesRep_83,03417854573,Female,0.8664000000000001
4483,CA-2016-109365,11/3/2016,11/8/2016,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Los Angeles,California,90049,West,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",43.584,12,0.2,15.7992,SalesRep_161,03650512623,Male,0.8716800000000001
4484,CA-2016-109365,11/3/2016,11/8/2016,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Los Angeles,California,90049,West,OFF-PA-10001725,Office Supplies,Paper,Xerox 1892,116.28,3,0.0,56.9772,SalesRep_143,03704122206,Male,2.3256
4485,CA-2016-109365,11/3/2016,11/8/2016,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Los Angeles,California,90049,West,OFF-BI-10002071,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,9.296,2,0.2,3.0212,SalesRep_27,03188767776,Male,0.18592
4486,CA-2016-109365,11/3/2016,11/8/2016,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Los Angeles,California,90049,West,OFF-PA-10000477,Office Supplies,Paper,Xerox 22,19.44,3,0.0,9.3312,SalesRep_4,03581301662,Male,0.38880000000000003
4487,CA-2016-109365,11/3/2016,11/8/2016,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Los Angeles,California,90049,West,OFF-PA-10004359,Office Supplies,Paper,Multicolor Computer Printout Paper,314.55,3,0.0,150.984,SalesRep_95,03696669624,Female,6.291
4488,CA-2015-162621,9/5/2015,9/11/2015,Standard Class,CA-12055,Cathy Armstrong,Home Office,United States,Houston,Texas,77036,Central,OFF-BI-10000962,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",16.27,5,0.8,-25.2185,SalesRep_119,03944021719,Female,0.3254
4489,CA-2015-162621,9/5/2015,9/11/2015,Standard Class,CA-12055,Cathy Armstrong,Home Office,United States,Houston,Texas,77036,Central,OFF-SU-10003567,Office Supplies,Supplies,Stiletto Hand Letter Openers,69.12,9,0.2,-14.688,SalesRep_95,03960638165,Male,1.3824
4490,CA-2015-162621,9/5/2015,9/11/2015,Standard Class,CA-12055,Cathy Armstrong,Home Office,United States,Houston,Texas,77036,Central,OFF-BI-10003708,Office Supplies,Binders,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",4.47,3,0.8,-7.8225,SalesRep_56,03111078340,Male,0.0894
4491,CA-2017-105921,8/14/2017,8/21/2017,Standard Class,JM-15250,Janet Martin,Consumer,United States,Los Angeles,California,90032,West,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,418.296,3,0.2,5.2287,SalesRep_186,03351859182,Male,8.36592
4492,CA-2014-150798,12/1/2014,12/3/2014,Second Class,JK-15730,Joe Kamberova,Consumer,United States,Columbus,Ohio,43229,East,TEC-CO-10001571,Technology,Copiers,Sharp 1540cs Digital Laser Copier,659.988,2,0.4,109.998,SalesRep_54,03544194876,Male,13.199760000000001
4493,CA-2014-150798,12/1/2014,12/3/2014,Second Class,JK-15730,Joe Kamberova,Consumer,United States,Columbus,Ohio,43229,East,FUR-FU-10000221,Furniture,Furnishings,"Master Caster Door Stop, Brown",8.128,2,0.2,1.4224,SalesRep_175,03709912688,Female,0.16256
4494,CA-2014-150798,12/1/2014,12/3/2014,Second Class,JK-15730,Joe Kamberova,Consumer,United States,Columbus,Ohio,43229,East,OFF-PA-10001972,Office Supplies,Paper,Xerox 214,36.288,7,0.2,12.7008,SalesRep_41,03433041666,Female,0.72576
4495,CA-2014-150798,12/1/2014,12/3/2014,Second Class,JK-15730,Joe Kamberova,Consumer,United States,Columbus,Ohio,43229,East,FUR-CH-10000015,Furniture,Chairs,Hon Multipurpose Stacking Arm Chairs,909.72,6,0.3,-51.984,SalesRep_47,03498466422,Female,18.1944
4496,CA-2017-112753,6/18/2017,6/23/2017,Standard Class,CC-12670,Craig Carreira,Consumer,United States,Los Angeles,California,90032,West,FUR-BO-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",917.9235,9,0.15,75.5937,SalesRep_26,03456204690,Male,18.35847
4497,CA-2017-112753,6/18/2017,6/23/2017,Standard Class,CC-12670,Craig Carreira,Consumer,United States,Los Angeles,California,90032,West,OFF-PA-10002036,Office Supplies,Paper,Xerox 1930,38.88,6,0.0,19.0512,SalesRep_40,03440140799,Female,0.7776000000000001
4498,CA-2017-155075,12/2/2017,12/9/2017,Standard Class,GW-14605,Giulietta Weimer,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,631.176,4,0.7,-462.8624,SalesRep_113,03632574332,Female,12.623520000000001
4499,CA-2014-103401,11/21/2014,11/26/2014,Standard Class,GR-14560,Georgia Rosenberg,Corporate,United States,San Francisco,California,94110,West,OFF-PA-10003309,Office Supplies,Paper,Xerox 211,12.96,2,0.0,6.2208,SalesRep_161,03759676816,Female,0.25920000000000004
4500,CA-2016-124814,4/10/2016,4/16/2016,Standard Class,FM-14215,Filia McAdams,Corporate,United States,Bakersfield,California,93309,West,OFF-PA-10002787,Office Supplies,Paper,Xerox 227,12.96,2,0.0,6.2208,SalesRep_102,03605770503,Male,0.25920000000000004
4501,CA-2016-124814,4/10/2016,4/16/2016,Standard Class,FM-14215,Filia McAdams,Corporate,United States,Bakersfield,California,93309,West,OFF-BI-10000174,Office Supplies,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",23.2,5,0.2,8.12,SalesRep_2,03865201202,Male,0.46399999999999997
4502,CA-2014-116757,6/30/2014,7/4/2014,Standard Class,MS-17980,Michael Stewart,Corporate,United States,Houston,Texas,77095,Central,OFF-PA-10002005,Office Supplies,Paper,Xerox 225,25.92,5,0.2,9.072,SalesRep_120,03653791836,Male,0.5184000000000001
4503,CA-2014-116757,6/30/2014,7/4/2014,Standard Class,MS-17980,Michael Stewart,Corporate,United States,Houston,Texas,77095,Central,OFF-FA-10002815,Office Supplies,Fasteners,Staples,21.312,6,0.2,7.1928,SalesRep_57,03854167303,Male,0.42624
4504,US-2014-138247,12/24/2014,12/29/2014,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Los Angeles,California,90045,West,TEC-PH-10000213,Technology,Phones,Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,173.656,7,0.2,17.3656,SalesRep_167,03453278695,Male,3.47312
4505,US-2014-138247,12/24/2014,12/29/2014,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Los Angeles,California,90045,West,OFF-AP-10000828,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,361.96,2,0.0,101.3488,SalesRep_97,03796977121,Male,7.239199999999999
4506,US-2014-138247,12/24/2014,12/29/2014,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Los Angeles,California,90045,West,TEC-AC-10004708,Technology,Accessories,Sony 32GB Class 10 Micro SDHC R40 Memory Card,62.85,3,0.0,13.1985,SalesRep_86,03111020635,Female,1.2570000000000001
4507,US-2014-138247,12/24/2014,12/29/2014,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Los Angeles,California,90045,West,TEC-PH-10001530,Technology,Phones,Cisco Unified IP Phone 7945G VoIP phone,818.376,3,0.2,51.1485,SalesRep_29,03121383374,Male,16.36752
4508,US-2014-138247,12/24/2014,12/29/2014,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Los Angeles,California,90045,West,OFF-ST-10002301,Office Supplies,Storage,Tennsco Commercial Shelving,20.34,1,0.0,0.2034,SalesRep_160,03351859182,Female,0.4068
4509,US-2014-138247,12/24/2014,12/29/2014,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Los Angeles,California,90045,West,FUR-FU-10002554,Furniture,Furnishings,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",23.99,1,0.0,5.5177,SalesRep_118,03615175963,Male,0.4798
4510,CA-2017-167003,5/23/2017,5/29/2017,Standard Class,VS-21820,Vivek Sundaresam,Consumer,United States,Los Angeles,California,90036,West,FUR-TA-10001520,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",171.288,3,0.2,-6.4233,SalesRep_190,03649564388,Female,3.4257600000000004
4511,CA-2016-119935,11/10/2016,11/14/2016,Standard Class,KM-16225,Kalyca Meade,Corporate,United States,Springfield,Missouri,65807,Central,FUR-FU-10001085,Furniture,Furnishings,3M Polarizing Light Filter Sleeves,37.3,2,0.0,17.158,SalesRep_57,03457183509,Male,0.746
4512,CA-2016-119935,11/10/2016,11/14/2016,Standard Class,KM-16225,Kalyca Meade,Corporate,United States,Springfield,Missouri,65807,Central,OFF-BI-10001597,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",81.96,2,0.0,39.3408,SalesRep_168,03768231324,Female,1.6392
